AT3G15670	-3.136677	0.128086	3.873971	6.638422	8.445969	9.876862	
AT5G37790	-1.866860	-3.566814	-4.187918	-4.650779	-8.304813	-9.902561	
AT3G57180	-2.299534	-5.411757	-6.457869	-6.026556	-5.961449	-3.947434	
AT5G06110	-0.933556	-3.295148	-3.434424	-2.403435	-1.824877	-0.072000	
AT1G14290	-3.006408	-4.277608	-5.344423	-6.342711	-10.810027	-7.861535	
AT4G24770	1.743278	-3.333427	-4.456324	-3.811893	-2.077990	1.427084	
AT1G59600	-2.071946	-4.217392	-4.660573	-4.147178	-3.555213	-1.929938	
AT4G23630	1.466091	0.311694	-0.273573	0.240442	1.293028	3.089817	
AT5G38980	-5.509400	-12.663527	0.000000	0.000000	0.000000	0.000000	
AT3G26295	0.000000	0.000000	0.000000	-13.870014	-7.871232	-3.817500	
AT2G40150,AT2G40160	-4.556984	-4.341857	-3.902467	-3.299481	-5.785929	-5.581518	
AT5G59220	0.308026	1.061442	0.264206	-0.049834	-0.371318	-0.782457	
AT1G78580	-1.728807	-1.267162	-0.669451	0.070442	-0.236009	0.195904	
AT4G34588	-0.484758	-1.492204	-1.643192	-1.747492	-4.577665	-7.569574	
AT5G12010	-4.763139	-6.248095	-5.230038	-3.687798	-2.600170	-0.731997	
AT5G33300	-2.349120	-6.625872	-9.235968	-10.262116	0.000000	-8.741239	
AT2G33730	-2.149405	-4.193404	-4.407764	-3.691503	-3.137613	-1.541570	
AT1G13740	-1.434313	-2.613001	-2.991151	-2.110844	-1.020375	0.211480	
AT3G15550	-2.114906	-6.195826	-8.238970	-9.778916	0.000000	-10.031757	
AT3G06610	-0.107597	-2.565445	-2.813262	-1.735584	-1.377814	-0.060880	
AT2G23290	-4.518528	-5.951654	-5.812517	-4.681848	-3.486004	-2.415257	
AT5G67510	-0.385074	-3.727137	-4.032370	-3.460958	-4.185630	-2.624315	
AT1G45145	-7.335977	-7.562734	-6.282619	-5.981244	-3.868333	-0.961142	
AT1G30282	-8.700208	-10.916700	0.000000	0.000000	0.000000	0.000000	
AT1G16080,AT1G16090	-0.901566	-3.380400	-3.604861	-2.921748	-2.795431	-1.282738	
AT4G34620	2.999827	0.789226	-0.346968	0.613537	0.367933	2.412229	
AT4G16830	-0.453022	-2.064065	-2.241676	-1.312762	-0.218407	2.162066	
AT5G13370	-3.876835	-3.833862	-3.686242	-2.083598	-2.395513	-2.122150	
AT5G63280	-2.864431	-4.468512	-4.277857	-3.465023	-2.654410	-0.890597	
AT2G46310	-3.973407	-8.146200	-8.135489	-6.443793	-5.833635	-4.828490	
AT5G03285,AT5G03290	-1.310688	-2.942658	-2.307404	-1.145253	0.481191	2.061539	
AT5G25010	-5.185883	-8.516086	-8.385733	-8.491527	-9.688462	0.000000	
AT1G69770	-1.709867	-6.685463	-8.641462	-9.758118	-11.637386	-9.746970	
AT3G55605	-2.077623	-4.683287	-4.835265	-4.178084	-3.340760	-2.064725	
AT1G51060	1.836476	-2.156008	-3.175283	-2.763865	-1.466852	-0.272077	
AT2G46420	-2.010839	-4.790193	-6.767454	-7.089805	-6.173624	-3.055717	
AT3G42725	-2.723303	-6.849392	-9.821162	-10.549387	0.000000	0.000000	
AT4G28360	-0.287907	-2.121440	-2.788128	-2.544644	-3.999418	-4.162729	
AT1G54450	-6.071328	-6.786256	-6.648633	-6.825626	-8.586788	0.000000	
AT5G58940	-4.902717	-4.841302	-4.716754	-4.118826	-4.431787	-3.172851	
AT1G17490	-1.558756	-1.716104	-1.382427	-0.790098	-1.069007	0.386393	
AT3G19810,AT3G19820	2.542495	0.955660	-0.218829	-0.744191	-2.510071	-0.879802	
AT1G73530	-0.217334	-3.959053	-5.595326	-5.756279	-6.135887	-4.737339	
AT4G20270	-3.705500	-4.199534	-4.518177	-4.726892	-7.388539	-7.255505	
AT1G62610	-1.467397	-0.931120	-1.137155	0.300317	1.102570	0.768801	
AT1G42605	-14.815025	-16.578994	0.000000	-11.275037	-10.543626	0.000000	
AT3G29350	-1.174897	-3.187221	-3.409125	-2.921640	-4.259068	-6.722408	
AT2G44210	-5.274070	-5.370923	-5.088588	-4.544667	-6.182931	-5.207593	
AT4G33360	0.103444	-1.439840	-2.176189	-1.938380	-3.510739	-5.017172	
AT3G46660	-6.669819	-7.946569	-8.196517	-6.730613	-4.245732	-0.246621	
AT4G24830	0.251562	-2.295447	-3.062826	-2.460432	-2.642520	-1.753706	
AT1G65630	-8.383188	-13.374398	0.000000	0.000000	0.000000	0.000000	
AT3G17110	0.000000	0.000000	0.000000	0.000000	-7.169367	-4.754905	
AT5G42750	-7.212507	-10.515714	-9.878306	-8.850954	-12.294443	-6.417745	
AT4G10890	-2.475528	-3.179597	-3.556488	-2.964829	-3.190231	-2.235563	
AT2G47490	-1.557126	-2.812288	-2.670233	-2.540621	-3.533744	-3.473184	
AT3G08010	-1.470020	-4.664912	-4.997949	-3.783005	-2.347416	-0.429303	
AT1G09900	-3.423309	-7.030581	-7.227611	-6.559276	-5.772721	-3.671004	
AT1G78820	-5.349536	0.000000	0.000000	0.000000	0.000000	-11.453827	
AT5G15008,AT5G15020	-3.010247	-3.398174	-3.170404	-2.503085	-2.934233	-1.573553	
AT2G34355	-5.164117	-6.404418	-6.189816	-5.440043	-4.125070	-1.554560	
AT5G23060	1.486410	-0.935459	-3.650519	-5.204824	-8.554793	-8.456152	
AT2G39140	-1.655535	-4.636302	-5.364131	-4.737922	-3.385916	-0.466650	
AT1G65620	-2.486763	-4.341123	-4.946862	-4.804111	-8.973959	0.000000	
AT3G06350	-0.669153	-1.910937	-2.267077	-2.237898	-3.872409	-3.188540	
AT4G30520	-3.524239	-3.927678	-4.484720	-4.613276	-5.933931	-5.330941	
AT4G36610	-11.588631	-6.100159	-6.384299	-8.505606	0.000000	0.000000	
AT4G08685	-2.390131	-3.736491	-1.755044	-1.108020	-3.568724	-8.324307	
AT1G50010	2.411290	0.670392	-0.555746	-1.495397	-4.404737	-4.552651	
AT3G12210	-0.666830	-2.645481	-2.797922	-1.999583	-1.492147	-0.266082	
AT1G19550	-5.437568	-4.284918	-2.602963	-1.438522	-1.257839	-0.046378	
AT4G38040	-2.624603	-3.450087	-3.479954	-2.904472	-3.208232	-2.508368	
AT4G18160	-4.937112	-6.006282	-5.766812	-4.910532	-3.913008	-1.801827	
AT1G26380	0.000000	0.000000	0.000000	0.000000	0.000000	-10.281568	
AT3G53380	-2.664688	-3.503084	-3.554338	-3.312442	-6.029290	-7.013383	
AT5G45350,AT5G45360	-1.051803	-2.152902	-1.925770	-1.112481	-0.379592	1.444089	
AT3G04940	-0.396038	-2.182996	-3.019370	-3.321787	-5.740572	-6.362066	
AT5G43330	-1.427567	-1.736019	-3.043390	-2.945951	-4.945679	-6.000257	
AT2G35450	-1.040618	-2.342456	-3.655126	-4.417427	-8.008059	0.000000	
AT1G69970	0.000000	-6.603997	-6.232518	-6.861517	0.000000	0.000000	
AT2G40170	0.000000	0.000000	-4.919868	-3.405578	5.351690	9.237146	
AT3G15180	-1.887999	-2.946681	-2.692836	-1.219787	0.207183	1.988868	
AT3G53870	2.809467	0.417513	0.125964	0.846220	0.501470	1.969465	
AT5G24520	-1.597755	-3.105637	-3.487757	-3.442868	-4.644156	-4.061158	
AT4G22310	0.477056	-1.631924	-1.970741	-1.403586	-1.297848	-0.090286	
AT5G07470	-0.921590	-1.095915	-1.185607	-0.369126	0.308452	1.499104	
AT2G21790	-0.778245	-4.794428	-6.012062	-5.185045	-4.687109	-2.338381	
AT5G46410	-4.504854	-5.014131	-5.195634	-4.263277	-4.031796	-1.917010	
AT4G31540	-4.152940	-5.044260	-4.655069	-3.891635	-3.569297	-2.108691	
AT3G03780	-5.170260	-3.627244	-3.128696	-4.256092	-7.572261	-7.286776	
AT4G09500	-1.718936	-2.271830	-3.327638	-4.885269	-10.347975	0.000000	
AT2G01275	-12.266885	-10.335536	-8.317665	-4.402257	-0.935187	0.611983	
AT1G05560	-6.664215	-6.935697	-7.560095	-8.219537	-8.724611	-4.810897	
AT5G14360	0.000000	-6.473032	-4.820269	-4.341827	-8.731632	0.000000	
AT3G61880	-7.276527	-4.447247	-2.695163	-2.816664	-4.826322	-6.462374	
AT4G34050	3.306266	2.743694	2.371065	2.012790	-0.923271	-3.891969	
AT3G30842	-9.989719	-4.788116	-5.049440	-4.014405	-4.309806	-7.304330	
AT5G40060	-8.494243	-8.653914	-8.773914	-8.811999	0.000000	0.000000	
AT4G14840	-4.696355	-5.105972	-5.427688	-4.730383	-5.953778	-5.489124	
AT1G69020,AT1G69030	-2.766373	-4.303457	-5.155942	-5.325373	-6.217765	-4.925080	
AT2G18410	-2.295260	-4.211783	-4.363037	-3.489041	-2.681819	-1.068859	
AT5G43010	-0.458926	-2.701764	-3.246323	-2.689675	-2.520418	-1.638852	
AT3G55410	-2.193807	-4.672315	-5.072359	-4.975423	-4.938606	-3.042031	
AT5G08060	0.563097	-1.901591	-2.333883	-2.108111	-1.434341	-0.177870	
AT3G28415	-8.071632	-8.452901	-8.394041	-7.657682	-10.916019	0.000000	
AT4G12290	-6.339501	-3.030070	-1.300451	-0.443477	0.632415	2.078342	
AT5G53080,AT5G53090	-2.433608	-3.368169	-4.231555	-3.735146	-3.628267	-0.972642	
AT3G59770	-3.203855	-3.875259	-4.101146	-3.597310	-4.471360	-3.522878	
AT2G25910	-0.014556	-1.210984	-2.016201	-1.376473	-1.649558	-0.488357	
AT5G66220,AT5G66230	-0.201588	-4.969065	-7.352242	-8.464741	-10.856897	-9.747869	
AT2G17370	-1.132959	-1.434492	-1.800375	-1.937793	-3.308745	-3.221926	
AT3G56680	-0.818819	-3.495592	-3.792205	-2.908198	-2.249023	-0.007330	
AT3G46210	-1.841059	-4.396712	-4.338523	-3.103651	-2.492247	-0.351798	
AT1G17230	-7.295378	-7.275674	-7.227496	-6.487015	-5.363210	-5.073123	
AT5G39820	-5.167874	-6.799931	-7.786350	-8.259307	0.000000	0.000000	
AT1G09130	1.896982	-0.332303	-0.971024	-0.243417	0.465959	1.863721	
AT5G63450	-10.817412	-10.140592	-6.606559	-6.169303	-7.551913	-8.472076	
AT3G08947	-3.213855	-7.154100	-7.096188	-6.057449	-5.572496	-3.781959	
AT3G23790	-4.766567	-5.704620	-5.131036	-3.269884	-1.873163	0.348855	
AT3G15820	1.119906	0.133964	-0.599176	-1.459427	-6.086990	-9.420236	
AT1G19130,AT1G19140	-0.280619	-0.934196	-1.204576	-0.537077	-0.259359	0.915747	
AT5G49710	-1.417903	-1.210822	-0.683079	-0.128145	-0.493118	0.335802	
